Year,Month,Day,Date,MeanCloudAmount,MeanPressure,TotalEvaporation,TotalRainfall,MeanHumidity,MinTemperature,MeanTemperature,MaxTemperature,MeanUVIndex,TotalSunshine,MeanWindSpeed,IsExtreme,TyphoonSignalHoisted
2003,7,20,2003-07-20,86,1004.9,4.6,2.0,80,27.6,29.7,33.4,5,6.1,11.3,0,1
2003,7,21,2003-07-21,79,1005.2,5.6,28.0,85,25.5,28,31.7,5,7.3,11.8,0,1
2003,7,22,2003-07-22,48,1005.6,6.4,0.0,77,26.1,29.9,33.6,6,11.4,8.3,0,1
2003,7,23,2003-07-23,81,1001.3,7.3,7.0,77,26.3,29.5,35.2,5,6.0,14.3,0,1
2003,7,24,2003-07-24,95,1002.9,0.7,23.5,82,25.7,27.6,29.1,2,0.0,20.3,0,1
2003,7,25,2003-07-25,83,1009.0,3.2,25.0,90,25.4,27.4,31.4,5,4.4,8.5,0,0
2003,7,26,2003-07-26,70,1011.0,3.6,1.0,86,25.2,28.1,32,4,8.1,5.5,0,0
2003,7,27,2003-07-27,57,1009.8,6.7,0.0,80,24.2,28.9,33.7,6,10.5,3.8,0,0
2003,7,28,2003-07-28,54,1009.1,7.1,0.0,80,25.2,28.2,32.8,6,10.4,4.5,0,0
2003,7,29,2003-07-29,48,1008.0,4.2,0.0,80,23.2,28.2,33.6,4,8.0,4.9,0,0
2003,7,30,2003-07-30,63,1005.8,3.8,0.0,80,24.3,28.6,33.9,3,7.1,4.8,0,0
2003,7,31,2003-07-31,61,1004.9,3.5,0.0,81,24.5,28.8,33.5,4,5.7,4.5,0,0
2003,8,1,2003-08-01,56,1004.2,4.9,0.5,81,24.6,28.8,33.5,5,6.4,5.0,0,0
2003,8,2,2003-08-02,48,1004.0,3.6,0.0,79,24.9,29.3,34,3,6.9,5.2,0,0
2003,8,3,2003-08-03,48,1003.9,4.2,0.0,76,25.2,29.7,35.1,4,8.2,3.6,0,0
2003,8,4,2003-08-04,74,1002.3,4.5,12.0,77,25.3,29.8,34.4,4,7.2,5.4,1,0
2003,8,5,2003-08-05,88,,2.8,,,,,,2,1.0,,0,0
2003,8,6,2003-08-06,89,1001.6,1.7,20.5,93,25.8,26.3,28.7,2,0.5,2.7,0,0
2003,8,7,2003-08-07,74,1003.7,4.5,0.0,84,25.5,28.4,31.7,5,9.2,4.4,0,0
2003,8,8,2003-08-08,71,1003.5,6.2,7.0,89,25.8,27.6,31,5,9.2,3.3,0,0
2003,8,9,2003-08-09,64,1002.2,5.2,0.0,82,25.6,29.1,33.8,6,10.2,3.0,0,0
2003,8,10,2003-08-10,59,1002.5,6.9,0.0,77,25.7,30,35.1,6,11.2,3.0,0,0
2003,8,11,2003-08-11,72,1004.0,3.7,0.0,80,26.5,29.9,33.7,3,6.2,6.1,0,0
2003,8,12,2003-08-12,85,1005.4,2.6,11.0,86,25.8,28.1,30.7,4,3.6,8.6,0,0
2003,8,13,2003-08-13,83,1006.8,4.4,4.0,80,26.2,29.4,33,3,5.4,5.2,0,0
2003,8,14,2003-08-14,74,1006.2,2.0,12.5,91,26,27.2,31.1,3,3.5,2.1,0,0
2003,8,15,2003-08-15,82,1004.9,3.5,4.0,86,25.9,28.6,33.5,5,6.0,3.0,0,0
2003,8,16,2003-08-16,86,1005.7,1.9,9.0,92,26,27.1,30.1,2,0.2,2.8,0,0
2003,8,17,2003-08-17,83,1007.0,3.3,1.5,86,25.7,28.2,32.8,5,6.1,6.4,1,0
2003,8,18,2003-08-18,79,1005.9,4.9,56.5,86,25.3,28,33,5,6.5,2.7,0,0
2003,8,19,2003-08-19,81,1003.1,4.5,3.0,85,25.2,28.2,34.3,5,8.4,4.0,0,0
2003,8,20,2003-08-20,70,1001.3,5.0,12.0,87,24.5,27,33.3,6,8.8,5.0,0,0
2003,8,21,2003-08-21,92,1003.8,3.3,1.0,90,25.3,26.7,29.9,0.9,0.0,2.2,0,0
2003,8,22,2003-08-22,86,1008.5,1.6,24.5,89,24.6,26.8,31,4,3.7,5.9,1,0
2003,8,23,2003-08-23,66,1007.1,6.9,0.0,77,25.5,29.3,34.1,5,9.2,7.5,0,1
2003,8,24,2003-08-24,92,1004.3,5.8,45.0,79,24.6,27.7,31.3,4,2.8,20.0,1,1
2003,8,25,2003-08-25,95,1006.5,2.1,71.5,87,24.2,26.6,28.3,1,0.0,16.9,0,1
2003,8,26,2003-08-26,83,1010.0,2.7,11.5,84,26,28,30.8,5,6.8,9.0,0,0
2003,8,27,2003-08-27,65,1010.1,4.6,0.0,81,25,28.3,32.2,5,8.8,6.1,0,0
2003,8,28,2003-08-28,46,1009.7,4.5,0.0,82,23.6,27.7,32.8,4,7.7,4.4,0,0
2003,8,29,2003-08-29,36,1010.4,4.8,0.0,80,23.5,28.1,33.2,6,11.3,3.9,0,0
2003,8,30,2003-08-30,28,1009.4,5.5,0.0,78,24.2,28.6,33.7,6,11.4,4.0,0,0
2003,8,31,2003-08-31,55,1007.6,5.9,0.0,79,24.7,29,33.6,5,10.5,4.0,0,0
2003,9,1,2003-09-01,84,1005.3,5.3,0.0,75,25.2,29.1,34.2,3,7.0,4.2,0,1
2003,9,2,2003-09-02,92,994.6,0.4,89.5,85,23.2,26.3,30.2,1,0.1,12.0,1,1
2003,9,3,2003-09-03,93,1004.3,1.1,22.5,87,23.9,26.3,28.3,3,1.8,13.5,1,1
2003,9,4,2003-09-04,81,1009.9,2.2,0.5,87,25.5,26.4,27.4,2,0.0,8.6,0,0
2003,9,5,2003-09-05,88,1009.7,2.6,0.5,83,25.3,27.7,30.8,4,4.2,9.4,0,0
2003,9,6,2003-09-06,86,1008.2,1.6,10.0,89,24.9,26.3,28.7,0.9,0.0,7.0,0,0
2003,9,7,2003-09-07,88,1007.3,3.8,29.5,86,24.6,26.8,29.7,4,4.8,13.3,0,0
2003,9,8,2003-09-08,83,1008.3,4.6,4.0,87,25.5,27.1,30.7,6,9.3,10.8,0,0
2003,9,9,2003-09-09,44,1008.6,5.0,0.0,81,25.3,28.3,32.3,6,10.5,6.6,0,0
2003,9,10,2003-09-10,32,1007.3,5.0,2.5,83,23.3,27.9,34,4,9.6,3.4,0,0
2003,9,11,2003-09-11,37,1006.7,6.4,0.0,76,23.9,28,32.7,3,6.6,5.1,0,0
2003,9,12,2003-09-12,17,1008.2,4.3,0.0,75,22.3,27.5,33.7,4,8.3,4.0,0,0
2003,9,13,2003-09-13,60,1009.7,7.2,0.0,79,24.4,28.2,32.7,5,9.8,7.5,0,0
2003,9,14,2003-09-14,94,1008.7,0.2,102.5,91,24.2,25.6,28.8,2,0.0,10.0,0,0
2003,9,15,2003-09-15,97,1008.4,0.1,95.0,93,24.3,25.2,26.9,1,0.1,9.8,0,0
2003,9,16,2003-09-16,86,1010.0,0.5,23.5,87,24.6,27,31,3,2.4,10.1,0,0
2003,9,17,2003-09-17,79,1011.0,4.5,1.0,80,25.5,28.3,32.7,6,9.7,7.3,0,0
2003,9,18,2003-09-18,55,1009.8,5.5,0.0,80,23.9,28,32.7,4,10.1,3.8,0,0
2003,9,19,2003-09-19,36,1008.2,4.7,3.0,85,23.9,27.5,33.5,5,10.2,3.8,0,0
2003,9,20,2003-09-20,43,1008.9,5.4,0.5,80,24.3,28.8,34.2,5,10.2,4.5,0,0
2003,9,21,2003-09-21,81,1010.6,4.8,0.5,81,24.4,26.8,32,3,3.6,5.5,0,0
2003,9,22,2003-09-22,92,1011.8,2.1,2.0,82,22.1,23.7,25.1,1,0.0,7.0,0,0
2003,9,23,2003-09-23,85,1011.9,3.5,0.0,81,21.5,24.5,28.2,3,1.7,3.8,0,0
2003,9,24,2003-09-24,74,1012.8,4.5,0.0,80,21.7,25.6,31,4,6.6,5.8,0,0
2003,9,25,2003-09-25,43,1013.1,6.0,0.0,69,22.4,27.1,32.1,5,10.7,7.8,0,0
2003,9,26,2003-09-26,60,1011.9,5.2,0.0,71,23.3,27.7,32.4,5,10.5,8.9,0,0
2003,9,27,2003-09-27,40,1010.2,5.3,0.0,74,23.9,27.6,32.3,5,10.1,7.5,0,0
2003,9,28,2003-09-28,63,1009.7,5.2,0.0,78,24.6,27.9,32.6,5,8.2,6.5,0,0
2003,9,29,2003-09-29,53,1010.7,4.7,0.0,76,24.6,27.8,33.2,4,9.3,7.2,0,0
2003,9,30,2003-09-30,67,1011.8,4.3,7.0,78,24.4,27.2,30.8,4,8.3,8.5,0,0
2003,10,1,2003-10-01,40,1012.8,4.9,0.0,77,24.2,27.1,31.4,4,9.3,7.7,0,0
2003,10,2,2003-10-02,37,1014.0,4.8,0.0,74,23.7,27.4,32.2,4,9.2,6.7,0,0
2003,10,3,2003-10-03,58,1015.6,4.6,0.0,72,24.9,27.6,32.4,4,8.0,7.6,0,0
2003,10,4,2003-10-04,74,1016.2,4.5,0.0,68,23.2,26,29.6,4,6.4,12.6,0,0
2003,10,5,2003-10-05,69,1014.9,6.0,0.0,64,22,26,29.7,4,7.1,9.4,0,0
2003,10,6,2003-10-06,52,1013.9,5.0,0.0,61,22.7,25.6,29.8,4,8.2,11.9,0,0
2003,10,7,2003-10-07,47,1013.0,5.4,0.0,70,18.9,24.3,29.4,3,7.4,5.0,0,0
2003,10,8,2003-10-08,67,1012.4,3.6,0.0,76,20.2,25.2,29.9,4,6.1,5.4,0,0
2003,10,9,2003-10-09,75,1011.8,3.0,0.0,73,25,27.5,30.8,4,4.7,10.8,0,0
2003,10,10,2003-10-10,89,1010.9,1.8,0.0,76,26.5,27.3,29.3,2,0.2,12.9,0,0
2003,10,11,2003-10-11,85,1009.3,3.7,10.0,88,24.9,26.5,30.7,2,1.3,9.5,0,0
2003,10,12,2003-10-12,63,1010.0,3.4,0.0,85,23.5,26.6,31.1,4,6.5,3.9,0,0
2003,10,13,2003-10-13,75,1012.8,4.4,4.5,81,21.5,25.2,31.7,3,5.2,6.8,0,0
2003,10,14,2003-10-14,89,1017.5,3.5,0.0,61,19,20.2,21.6,1,0.0,20.3,0,0
2003,10,15,2003-10-15,87,1018.8,3.2,0.0,63,18.1,20.4,23.6,2,0.1,14.4,0,0
2003,10,16,2003-10-16,53,1017.4,3.2,0.0,58,19.5,23.2,28,3,5.5,6.8,0,0
2003,10,17,2003-10-17,24,1016.4,4.4,0.0,67,17,22.4,29.1,4,10.1,4.5,0,0
2003,10,18,2003-10-18,20,1016.8,4.7,0.0,68,17.3,22.4,28.7,4,10.3,5.0,0,0
2003,10,19,2003-10-19,31,1016.8,4.8,0.0,65,18.8,23.4,28.5,4,10.0,6.1,0,0
2003,10,20,2003-10-20,16,1015.4,3.0,0.0,68,16.9,22.4,28.1,3,9.9,4.8,0,0
2003,10,21,2003-10-21,11,1014.9,1.7,0.0,68,17.2,22.7,29.2,3,9.7,5.0,0,0
2003,10,22,2003-10-22,14,1016.1,3.4,0.0,69,17.9,22.4,28.5,3,9.5,4.0,0,0
2003,10,23,2003-10-23,10,1017.6,3.6,0.0,69,16.4,22.1,29,3,9.6,4.7,0,0
2003,10,24,2003-10-24,36,1016.2,3.0,0.0,71,17.1,22,27.7,2,6.1,3.5,0,0
2003,10,25,2003-10-25,2,1016.2,3.6,0.0,63,15.8,22.4,30.2,3,10.1,5.3,0,0
2003,10,26,2003-10-26,3,1017.3,3.7,0.0,64,16.9,22.5,28.8,4,10.3,6.8,0,0
2003,10,27,2003-10-27,63,1018.8,3.1,0.0,72,20,23.5,28.3,3,6.7,6.2,0,0
2003,10,28,2003-10-28,20,1019.6,4.2,0.0,68,17.7,23.5,30.6,3,9.7,5.9,0,0
2003,10,29,2003-10-29,14,1019.0,4.4,0.0,57,20.8,24.3,28.9,3,9.9,11.6,0,0
2003,10,30,2003-10-30,5,1016.4,3.6,0.0,63,17.8,23.1,28.6,3,9.7,6.9,0,0
2003,10,31,2003-10-31,27,1014.9,3.6,0.0,75,18.4,22.8,28.4,3,6.9,5.5,0,0
2003,11,1,2003-11-01,13,1014.4,2.7,0.0,77,17.8,23.2,29.9,2,8.9,4.1,0,0
2003,11,2,2003-11-02,5,1014.1,3.0,0.0,79,17.5,23,31.2,2,6.8,2.6,0,0
2003,11,3,2003-11-03,5,1014.4,3.9,0.0,61,17.1,24.3,32.2,3,10.0,8.3,0,0
2003,11,4,2003-11-04,19,1015.8,3.6,0.0,69,20,24.4,29.3,3,9.3,8.2,0,0
2003,11,5,2003-11-05,44,1015.2,2.6,0.0,77,20.9,24,29.4,3,6.2,5.2,0,0
2003,11,6,2003-11-06,38,1014.5,3.0,0.0,80,18.2,23,28.2,3,9.5,6.1,0,0
2003,11,7,2003-11-07,77,1013.5,2.4,0.0,81,20.8,24.5,29.8,3,5.5,8.8,0,0
2003,11,8,2003-11-08,89,1013.0,0.5,23.0,92,22.9,24.1,25.7,1,0.0,6.4,0,0
2003,11,9,2003-11-09,96,1014.3,2.2,0.5,85,19.6,21.8,23.8,0.7,0.0,4.6,0,0
2003,11,10,2003-11-10,91,1018.5,3.0,0.0,72,15.2,17.7,19.6,2,0.1,14.5,0,0
2003,11,11,2003-11-11,75,1022.5,4.4,0.0,58,14.4,16.5,20.3,3,5.6,19.0,0,0
2003,11,12,2003-11-12,47,1023.6,5.1,0.0,53,12.7,15.6,19.4,3,7.2,18.3,0,0
2003,11,13,2003-11-13,63,1021.5,2.6,0.0,66,11.6,17.5,24.1,3,8.8,5.8,0,0
2003,11,14,2003-11-14,45,1019.3,3.3,0.0,73,17.4,21.2,27.3,3,8.1,6.7,0,0
2003,11,15,2003-11-15,32,1016.2,3.8,0.0,74,16.2,21.5,28.4,3,9.4,4.3,0,0
2003,11,16,2003-11-16,85,1015.2,3.2,0.0,71,17.2,23,27.5,2,0.4,6.1,0,0
2003,11,17,2003-11-17,88,1016.2,0.8,0.0,79,20.5,21.8,22.5,1,0.1,6.2,0,0
2003,11,18,2003-11-18,92,1014.8,0.9,0.0,78,20.2,22.8,24.7,1,0.2,11.4,0,0
2003,11,19,2003-11-19,95,1013.1,0.9,1.0,84,22,23.9,28.2,2,1.4,12.6,0,0
2003,11,20,2003-11-20,79,1012.2,2.3,0.0,87,21.5,24.4,27.7,2,1.8,9.8,0,0
2003,11,21,2003-11-21,41,1016.9,5.1,0.0,68,18,21.9,25.8,3,8.6,14.0,0,0
2003,11,22,2003-11-22,90,1022.2,2.8,0.0,62,15.9,18.7,21.4,2,2.1,10.1,0,0
2003,11,23,2003-11-23,53,1022.8,3.5,0.0,68,15.2,19.7,25.3,3,8.8,6.1,0,0
2003,11,24,2003-11-24,35,1021.0,3.0,0.0,75,15.6,20.7,28.2,3,9.4,5.5,0,0
2003,11,25,2003-11-25,19,1020.0,3.4,0.0,74,14.9,21,28.5,3,9.7,5.7,0,0
2003,11,26,2003-11-26,26,1019.6,4.0,0.0,72,15.9,21.3,26.7,3,9.1,5.2,0,0
2003,11,27,2003-11-27,9,1018.8,3.5,0.0,59,15.2,19.4,23.4,3,9.1,13.1,0,0
2003,11,28,2003-11-28,13,1020.1,4.2,0.0,61,12.9,17.6,22.9,2,8.4,8.9,0,0
2003,11,29,2003-11-29,1,1020.6,3.3,0.0,52,12.8,15.9,20.2,3,9.4,14.1,0,0
2003,11,30,2003-11-30,4,1019.6,2.5,0.0,64,8.7,13.9,20.5,3,9.2,5.9,0,0
2003,12,1,2003-12-01,10,1020.2,2.5,0.0,73,8.8,14.2,22,2,8.0,3.0,0,0
2003,12,2,2003-12-02,2,1020.4,2.9,0.0,70,7.4,14.2,22.5,2,9.1,3.6,0,0
2003,12,3,2003-12-03,9,1019.5,2.9,0.0,68,9.4,15.9,24.3,3,9.3,5.1,0,0
2003,12,4,2003-12-04,28,1018.8,2.6,0.0,72,13.1,18.9,23.9,3,8.3,8.0,0,0
2003,12,5,2003-12-05,52,1019.1,3.1,0.0,73,16.3,20.4,26.8,3,9.2,7.1,0,0
2003,12,6,2003-12-06,38,1019.0,3.2,0.0,70,16.8,21.8,30.5,3,8.9,5.0,0,0
2003,12,7,2003-12-07,61,1022.8,3.1,0.0,65,14,17.7,21.8,2,6.1,6.5,0,0
2003,12,8,2003-12-08,84,1023.5,2.6,1.5,72,13.7,17.4,22.4,2,4.5,5.5,0,0
2003,12,9,2003-12-09,64,1023.4,3.5,0.0,70,13.4,16.9,20.3,2,2.5,7.2,0,0
2003,12,10,2003-12-10,59,1023.1,4.2,0.0,66,11.7,15.6,20.8,3,7.7,6.7,0,0
2003,12,11,2003-12-11,55,1021.8,3.2,0.0,55,12.2,15.6,20.3,3,6.8,14.6,0,0
2003,12,12,2003-12-12,38,1023.4,3.5,0.0,42,9.4,13.8,18.3,3,8.1,14.6,0,0
2003,12,13,2003-12-13,4,1024.0,2.8,0.0,58,6.1,11.7,18.8,2,9.4,5.6,0,0
2003,12,14,2003-12-14,2,1023.1,3.1,0.0,57,5.9,12,19.9,2,9.2,4.6,0,0
2003,12,15,2003-12-15,4,1022.5,2.8,0.0,65,4.8,12.2,21.3,2,9.3,5.2,0,0
2003,12,16,2003-12-16,23,1021.4,2.5,0.0,64,8.8,14.1,20.5,2,9.4,3.8,0,0
2003,12,17,2003-12-17,19,1019.8,2.6,0.0,66,8.3,14.7,22.7,2,8.7,4.8,0,0
2003,12,18,2003-12-18,30,1022.0,5.2,0.0,57,10.5,16.3,22.4,2,7.4,7.3,0,0
2003,12,19,2003-12-19,4,1027.9,3.4,0.0,22,10,13,15.9,2,8.6,20.9,0,0
2003,12,20,2003-12-20,58,1028.6,3.1,0.0,39,5.1,9.8,15.8,2,1.3,8.1,0,0
2003,12,21,2003-12-21,15,1027.0,2.0,0.0,61,3.7,10.5,19.6,2,9.0,3.9,0,0
2003,12,22,2003-12-22,13,1023.4,1.7,0.0,68,5.8,13.4,21.6,2,8.7,3.7,0,0
2003,12,23,2003-12-23,7,1020.6,1.8,0.0,75,8.7,15.1,22.5,2,9.2,4.9,0,0
2003,12,24,2003-12-24,4,1018.5,2.7,0.0,70,9,16.3,25.5,3,9.6,4.4,0,0
2003,12,25,2003-12-25,2,1018.2,3.3,0.0,70,10.1,17,26.4,3,9.6,3.5,0,0
2003,12,26,2003-12-26,11,1021.7,4.9,0.0,41,12.2,16.8,20.7,1,7.9,13.2,0,0
2003,12,27,2003-12-27,6,1026.5,2.4,0.0,44,7,13,19.2,2,8.6,8.4,0,0
2003,12,28,2003-12-28,17,1026.4,2.0,0.0,64,6.4,14.2,21.8,2,8.1,5.4,0,0
2003,12,29,2003-12-29,12,1024.7,3.5,0.0,70,11.7,16.8,24.8,3,9.1,5.9,0,0
2003,12,30,2003-12-30,4,1022.2,2.1,0.0,67,11.8,17.8,25.4,3,9.5,5.2,0,0
2003,12,31,2003-12-31,4,1020.1,2.9,0.0,71,10.7,17.2,25.8,2,8.0,3.0,0,0
2004,1,1,2004-01-01,37,1019.7,2.6,0.0,70,15.2,18.3,24.6,2,8.6,9.1,0,0
2004,1,2,2004-01-02,39,1019.6,3.0,0.0,69,15.1,18.5,25.4,2,5.5,4.1,0,0
2004,1,3,2004-01-03,42,1020.6,3.0,0.0,69,15.9,17.9,22.9,2,7.3,10.2,0,0
2004,1,4,2004-01-04,76,1021.0,2.8,0.0,66,16.2,19.2,24.3,2,6.8,8.9,0,0
2004,1,5,2004-01-05,49,1020.6,2.1,0.0,70,16.2,19.8,26.6,2,6.3,7.6,0,0
2004,1,6,2004-01-06,56,1020.2,2.0,0.0,80,13.2,18.1,24.8,2,2.3,5.4,0,0
2004,1,7,2004-01-07,45,1021.9,2.6,0.0,76,15.6,18.6,22.9,2,6.7,9.3,0,0
2004,1,8,2004-01-08,56,1023.6,2.4,0.0,71,16.7,18.6,22.9,2,5.3,10.8,0,0
2004,1,9,2004-01-09,50,1023.2,3.0,0.0,70,16.2,18.8,25.1,3,8.6,9.4,0,0
2004,1,10,2004-01-10,92,1020.8,1.4,0.0,77,17.2,18.6,20,1,0.0,8.5,0,0
2004,1,11,2004-01-11,86,1021.3,3.5,1.5,68,14.1,17.5,20.5,2,3.7,11.1,0,0
2004,1,12,2004-01-12,83,1023.1,2.3,0.0,56,10.8,14.5,18.6,2,3.7,12.1,0,0
2004,1,13,2004-01-13,56,1023.0,2.9,0.0,57,8.4,11.9,16.9,2,7.4,9.4,0,0
2004,1,14,2004-01-14,47,1021.1,2.8,0.0,64,9.4,15,19.6,3,9.0,9.6,0,0
2004,1,15,2004-01-15,67,1018.3,2.3,0.0,70,14.5,18,22.6,3,7.1,10.2,0,0
2004,1,16,2004-01-16,72,1017.6,2.3,0.0,73,13.4,18.2,23.9,1,3.3,8.5,0,0
2004,1,17,2004-01-17,56,1020.0,1.4,0.0,63,9.6,14.3,18.4,2,2.1,8.2,0,0
2004,1,18,2004-01-18,86,1018.2,1.0,17.5,81,10.4,14.1,16.6,0.3,0.0,8.2,0,0
2004,1,19,2004-01-19,90,1020.2,0.8,15.0,82,8.2,9.3,10.4,0.7,0.0,10.2,0,0
2004,1,20,2004-01-20,91,1020.9,1.4,2.0,79,6.7,7.7,8.5,0.3,0.0,11.4,0,0
2004,1,21,2004-01-21,40,1023.6,3.3,0.0,39,5.5,9.2,13.7,3,9.4,17.8,0,0
2004,1,22,2004-01-22,39,1023.0,2.2,0.0,57,2.8,10.1,15.8,3,6.8,6.7,0,0
2004,1,23,2004-01-23,93,1023.2,2.4,0.5,59,7.5,10.5,13.4,0.4,0.0,11.8,0,0
2004,1,24,2004-01-24,53,1026.6,3.5,0.0,25,7.8,10.1,13.7,3,9.4,18.1,0,0
2004,1,25,2004-01-25,46,1024.7,2.8,0.0,44,1.6,9,15.5,3,9.8,5.9,0,0
2004,1,26,2004-01-26,84,1022.0,2.3,0.0,50,9.4,11.8,14.3,1,0.0,4.6,0,0
2004,1,27,2004-01-27,88,1021.2,1.2,0.0,46,10.5,11.8,14.3,1,0.1,12.7,0,0
2004,1,28,2004-01-28,92,1018.8,2.1,0.0,54,9.2,11.3,14,1,0.2,6.2,0,0
2004,1,29,2004-01-29,89,1015.3,0.7,0.0,72,12.2,15.3,19.5,2,3.1,8.3,0,0
2004,1,30,2004-01-30,81,1016.5,1.9,0.0,76,14.2,17.1,21.9,2,1.9,5.7,0,0
2004,1,31,2004-01-31,92,1016.8,2.3,0.0,76,15.2,16.7,18.9,2,2.4,15.8,0,0
2004,2,1,2004-02-01,82,1013.7,1.6,0.0,77,15.8,18.7,23.2,2,0.7,9.0,0,0
2004,2,2,2004-02-02,83,1012.4,1.4,1.5,82,15.1,19.5,23.5,2,3.1,6.9,0,0
2004,2,3,2004-02-03,91,1017.3,0.4,2.5,79,8.1,10.2,15.1,0.3,0.0,11.3,0,0
2004,2,4,2004-02-04,91,1019.7,1.4,12.5,80,6.4,7,8.5,0.4,0.0,10.8,0,0
2004,2,5,2004-02-05,99,1023.0,0.8,8.0,79,6.2,8.4,10.3,0.8,0.0,6.6,0,0
2004,2,6,2004-02-06,94,1025.0,0.2,0.0,68,10,11.2,12.5,0.5,0.0,6.7,0,0
2004,2,7,2004-02-07,96,1026.0,0.8,20.0,83,7.2,8.8,11.3,0.6,0.0,7.8,0,0
2004,2,8,2004-02-08,94,1024.8,0.1,10.5,82,6.8,7.6,8.5,0.7,0.0,10.0,0,0
2004,2,9,2004-02-09,24,1025.0,2.8,0.0,66,4.5,10.6,18.3,4,10.3,8.4,0,0
2004,2,10,2004-02-10,36,1025.2,1.9,0.0,68,4.9,12.3,19.7,4,10.2,6.9,0,0
2004,2,11,2004-02-11,44,1023.0,3.0,0.0,63,11,15.9,22.1,4,9.1,8.5,0,0
2004,2,12,2004-02-12,36,1022.6,3.5,0.0,72,11.6,17.1,24.8,3,8.6,4.7,0,0
2004,2,13,2004-02-13,10,1020.9,2.6,0.0,64,10.6,16.4,23.8,2,9.3,4.8,0,0
2004,2,14,2004-02-14,4,1017.6,3.3,0.0,63,8,15.9,26,2,9.8,4.4,0,0
2004,2,15,2004-02-15,28,1018.6,3.8,0.0,57,12.9,18.1,24.3,4,10.0,9.6,0,0
2004,2,16,2004-02-16,82,1019.5,2.6,0.0,61,16.1,19.1,24.1,3,2.5,10.6,0,0
2004,2,17,2004-02-17,40,1017.4,3.3,0.0,70,15.5,19.9,26.9,4,8.2,5.8,0,0
2004,2,18,2004-02-18,43,1015.9,1.9,0.0,82,13.7,18,22.7,2,4.1,7.5,0,0
2004,2,19,2004-02-19,40,1016.6,3.1,0.0,77,15.8,19.8,25.7,4,9.4,8.0,0,0
2004,2,20,2004-02-20,72,1017.8,2.9,0.0,76,16.6,20.7,25.8,3,7.1,11.8,0,0
2004,2,21,2004-02-21,63,1015.7,2.4,0.0,76,17.9,21.2,26.3,3,4.7,9.5,0,0
2004,2,22,2004-02-22,31,1014.4,3.8,0.0,76,16.7,21.6,28.3,3,8.1,3.9,0,0
2004,2,23,2004-02-23,68,1017.9,2.7,0.0,63,16.4,18.6,22.5,2,3.2,11.6,0,0
2004,2,24,2004-02-24,86,1017.1,1.5,0.0,67,16.9,18.5,20.8,2,0.5,11.6,0,0
2004,2,25,2004-02-25,86,1015.8,2.5,0.0,76,17.5,20.1,24.8,2,2.0,3.1,0,0
2004,2,26,2004-02-26,63,1016.7,2.7,0.0,74,17.3,19.8,23.9,3,4.4,8.2,0,0
2004,2,27,2004-02-27,40,1017.1,4.1,0.0,65,17.2,19.8,23.9,3,8.9,10.4,0,0
2004,2,28,2004-02-28,80,1014.1,1.3,0.0,77,18.1,21,24.6,2,2.8,10.0,0,0
2004,2,29,2004-02-29,81,1011.1,2.2,0.0,77,18.6,23,28,2,3.7,8.0,0,0
2004,3,1,2004-03-01,84,1008.5,2.7,0.0,77,20.9,24.2,27.6,2,2.3,7.5,0,0
2004,3,2,2004-03-02,93,1011.6,0.6,0.5,84,12.2,15.3,22.4,0.5,0.0,7.7,0,0
2004,3,3,2004-03-03,81,1018.2,3.3,0.0,51,12,13.5,15.6,1,0.5,16.8,0,0
2004,3,4,2004-03-04,34,1019.1,2.5,0.0,49,10.7,14.9,20.1,3,7.4,7.1,0,0
2004,3,5,2004-03-05,59,1018.2,2.6,0.0,62,12.3,17.2,22.3,2,7.1,5.9,0,0
2004,3,6,2004-03-06,58,1021.4,5.6,0.0,58,14.6,18.8,24.7,3,7.8,8.2,0,0
2004,3,7,2004-03-07,71,1027.3,3.9,0.0,55,15.3,18,23,3,6.1,10.9,0,0
2004,3,8,2004-03-08,15,1027.1,3.0,0.0,64,12.2,16.3,22.7,3,8.2,7.5,0,0
2004,3,9,2004-03-09,2,1019.7,3.0,0.0,68,11,17.4,25.1,3,9.4,5.8,0,0
2004,3,10,2004-03-10,52,1014.2,2.2,0.0,76,13.3,19.3,25.7,3,8.7,7.2,0,0
2004,3,11,2004-03-11,55,1012.7,3.7,0.0,77,18.6,22.1,27.6,4,9.1,6.2,0,0
2004,3,12,2004-03-12,56,1014.2,3.9,0.0,78,18.4,22.5,28.4,3,6.4,4.8,0,0
2004,3,13,2004-03-13,90,1017.7,1.4,0.0,84,17.9,19.1,21.5,0.5,0.0,9.7,0,0
2004,3,14,2004-03-14,84,1018.3,1.3,0.0,81,17.4,19.4,21.8,0.8,0.0,4.6,0,0
2004,3,15,2004-03-15,84,1017.3,2.8,0.0,74,17.9,19.7,23.5,2,3.3,9.8,0,0
2004,3,16,2004-03-16,88,1014.3,2.4,0.0,75,18.1,20.5,24,2,1.4,11.6,0,0
2004,3,17,2004-03-17,84,1014.0,1.8,0.0,82,19.9,22.7,27.4,2,3.5,8.7,0,0
2004,3,18,2004-03-18,89,1016.1,2.5,0.0,84,18.4,20.9,24.3,1,0.0,10.0,0,0
2004,3,19,2004-03-19,88,1015.7,2.4,0.0,73,17.2,19.1,22.6,2,0.1,10.8,0,0
2004,3,20,2004-03-20,85,1013.9,3.4,0.0,73,18.2,20.2,24.8,3,5.6,10.3,0,0
